4,16.25,0.352
4,16.25,0.438
4,16.25,0.469
4,16.5,0.306
4,16.5,0.391
4,16.5,0.41
4,16.5,0.458
4,16.75,0.304
4,16.75,0.42
4,16.75,0.422
4,16.75,0.444
4,17,0.323
4,17,0.388
4,17,0.455
4,17,0.46
4,17.25,0.331
4,17.25,0.388
4,17.25,0.441
4,17.25,0.449
4,17.5,0.346
4,17.5,0.349
4,17.5,0.403
4,17.5,0.449
4,17.75,0.312
4,17.75,0.352
4,17.75,0.433
4,17.75,0.472
4,18,0.238
4,18,0.341
4,18,0.441
4,18,0.452
4,18.25,0.317
4,18.25,0.369
4,18.25,0.422
4,18.25,0.453
4,18.5,0.319
4,18.5,0.373
4,18.5,0.418
4,18.5,0.436
4,18.75,0.328
4,18.75,0.387
4,18.75,0.397
4,18.75,0.423
4,19,0.285
4,19,0.373
4,19,0.436
4,19,0.446
4,19.25,0.279
4,19.25,0.39
4,19.25,0.444
4,19.25,0.464
4,19.5,0.316
4,19.5,0.369
4,19.5,0.45
4,19.5,0.45
4,19.75,0.329
4,19.75,0.412
4,19.75,0.427
4,19.75,0.429
4,20,0.303
4,20,0.388
4,20,0.445
4,20,0.465
4,20.25,0.32
4,20.25,0.371
4,20.25,0.42
4,20.25,0.466
4,20.5,0.299
4,20.5,0.369
4,20.5,0.397
4,20.5,0.437
4,20.75,0.315
4,20.75,0.337
4,20.75,0.398
4,20.75,0.406
4,21,0.277
4,21,0.35
4,21,0.388
4,21,0.441
4,21.25,0.275
4,21.25,0.34
4,21.25,0.421
4,21.25,0.442
4,21.5,0.273
4,21.5,0.34
4,21.5,0.384
4,21.5,0.454
4,21.75,0.285
4,21.75,0.366
4,21.75,0.376
4,21.75,0.459
5,22,0.222
5,22,0.334
5,22,0.377
5,22,0.451
5,22.25,0.237
5,22.25,0.322
5,22.25,0.404
5,22.25,0.436
5,22.5,0.251
5,22.5,0.32
5,22.5,0.391
5,22.5,0.423
5,22.75,0.218
5,22.75,0.338
5,22.75,0.346
5,22.75,0.381
5,23,0.174
5,23,0.305
5,23,0.352
5,23,0.369
5,23.25,0.17
5,23.25,0.269
5,23.25,0.355
5,23.25,0.358
5,23.5,0.211
5,23.5,0.232
5,23.5,0.33
5,23.5,0.377
5,23.75,0.186
5,23.75,0.207
5,23.75,0.33
5,23.75,0.356
5,0,0.213
5,0,0.317
5,0,0.338
5,0,0.396
5,0.25,0.21
5,0.25,0.284
5,0.25,0.328
5,0.25,0.346
5,0.5,0.194
5,0.5,0.282
5,0.5,0.303
5,0.5,0.33
5,0.75,0.172
5,0.75,0.28
5,0.75,0.29
5,0.75,0.324
5,1,0.174
5,1,0.27
5,1,0.275
5,1,0.32
5,1.25,0.188
5,1.25,0.254
5,1.25,0.26
5,1.25,0.301
5,1.5,0.163
5,1.5,0.24
5,1.5,0.255
5,1.5,0.293
5,1.75,0.162
5,1.75,0.231
5,1.75,0.237
5,1.75,0.282
5,2,0.152
5,2,0.227
5,2,0.233
5,2,0.263
5,2.25,0.162
5,2.25,0.218
5,2.25,0.221
5,2.25,0.297
5,2.5,0.206
5,2.5,0.212
5,2.5,0.273
5,2.75,0.204
5,2.75,0.206
5,2.75,0.256
5,3,0.197
5,3,0.203
5,3,0.253
5,3.25,0.161
5,3.25,0.203
5,3.25,0.21
5,3.25,0.238
5,3.5,0.154
5,3.5,0.202
5,3.5,0.202
5,3.5,0.244
5,3.75,0.154
5,3.75,0.187
5,3.75,0.219
5,3.75,0.256
5,4,0.151
5,4,0.191
5,4,0.214
5,4,0.239
5,4.25,0.169
5,4.25,0.196
5,4.25,0.223
5,4.25,0.243
5,4.5,0.152
5,4.5,0.196
5,4.5,0.225
5,4.5,0.236
5,4.75,0.15
5,4.75,0.222
5,4.75,0.244
5,4.75,0.245
5,5,0.151
5,5,0.249
5,5,0.254
5,5,0.258
5,5.25,0.151
5,5.25,0.251
5,5.25,0.251
5,5.25,0.273
5,5.5,0.16
5,5.5,0.251
5,5.5,0.262
5,5.5,0.276
5,5.75,0.169
5,5.75,0.236
5,5.75,0.245
5,5.75,0.278
5,6,0.177
5,6,0.226
5,6,0.245
5,6,0.293
5,6.25,0.187
5,6.25,0.256
5,6.25,0.286
5,6.25,0.334
5,6.5,0.205
5,6.5,0.29
5,6.5,0.298
5,6.5,0.329
5,6.75,0.206
5,6.75,0.303
5,6.75,0.315
5,6.75,0.336
5,7,0.209
5,7,0.307
5,7,0.316
5,7,0.367
5,7.25,0.221
5,7.25,0.341
5,7.25,0.356
5,7.25,0.394
5,7.5,0.233
5,7.5,0.364
5,7.5,0.396
5,7.5,0.438
5,7.75,0.268
5,7.75,0.386
5,7.75,0.406
5,7.75,0.454
5,8,0.343
5,8,0.399
5,8,0.425
5,8,0.464
5,8.25,0.365
5,8.25,0.41
5,8.25,0.477
5,8.25,0.5
5,8.5,0.355
5,8.5,0.472
5,8.5,0.473
5,8.5,0.543
5,8.75,0.351
5,8.75,0.445
5,8.75,0.493
5,8.75,0.525
5,9,0.367
5,9,0.462
5,9,0.488
5,9,0.513
5,9.25,0.374
5,9.25,0.472
5,9.25,0.494
5,9.25,0.499
5,9.5,0.373
5,9.5,0.485
5,9.5,0.493
5,9.5,0.513
5,9.75,0.374
5,9.75,0.481
5,9.75,0.53
5,9.75,0.532
5,10,0.4
5,10,0.503
5,10.25,0.377
5,10.25,0.475
5,10.25,0.544
5,10.5,0.375
5,10.5,0.465
5,10.5,0.521
5,10.75,0.402
5,10.75,0.461
5,10.75,0.508
5,10.75,0.528
5,11,0.339
5,11,0.482
5,11,0.533
5,11.25,0.309
5,11.25,0.445
5,11.5,0.304
5,11.5,0.426
5,11.75,0.273
5,11.75,0.459
5,11.75,0.514
5,11.75,0.516
5,12,0.243
5,12,0.493
5,12,0.498
5,12,0.528
5,12.25,0.253
5,12.25,0.464
5,12.25,0.479
5,12.25,0.522
5,12.5,0.282
5,12.5,0.415
5,12.5,0.478
5,12.5,0.514
5,12.75,0.282
5,12.75,0.389
5,12.75,0.458
5,12.75,0.506
5,13,0.252
5,13,0.406
5,13,0.424
5,13,0.477
5,13.25,0.276
5,13.25,0.386
5,13.25,0.443
5,13.25,0.488
5,13.5,0.236
5,13.5,0.4
5,13.5,0.425
5,13.5,0.476
5,13.75,0.254
5,13.75,0.429
5,13.75,0.439
5,13.75,0.476
5,14,0.234
5,14,0.398
5,14,0.408
5,14,0.459
5,14.25,0.253
5,14.25,0.366
5,14.25,0.41
5,14.25,0.446
5,14.5,0.25
5,14.5,0.377
5,14.5,0.395
5,14.5,0.454
5,14.75,0.276
5,14.75,0.355
5,14.75,0.436
5,14.75,0.456
5,15,0.284
5,15,0.34
5,15,0.389
5,15,0.426
5,15.25,0.277
5,15.25,0.358
5,15.25,0.415
5,15.25,0.415
5,15.5,0.276
5,15.5,0.356
5,15.5,0.405
5,15.5,0.473
5,15.75,0.298
5,15.75,0.328
5,15.75,0.42
5,15.75,0.503
5,16,0.268
5,16,0.365
5,16,0.434
5,16,0.472
5,16.25,0.284
5,16.25,0.374
5,16.25,0.393
5,16.25,0.455
5,16.5,0.249
5,16.5,0.368
5,16.5,0.389
5,16.5,0.397
5,16.75,0.169
5,16.75,0.349
5,16.75,0.414
5,16.75,0.414
5,17,0.149
5,17,0.345
5,17,0.465
5,17,0.468
5,17.25,0.158
5,17.25,0.348
5,17.25,0.419
5,17.25,0.449
5,17.5,0.38
5,17.5,0.414
5,17.5,0.418
5,17.75,0.259
5,17.75,0.399
5,17.75,0.425
5,17.75,0.452
5,18,0.244
5,18,0.404
5,18,0.423
5,18,0.44
5,18.25,0.247
5,18.25,0.406
5,18.25,0.415
5,18.25,0.466
5,18.5,0.252
5,18.5,0.398
5,18.5,0.402
5,18.5,0.468
5,18.75,0.284
5,18.75,0.363
5,18.75,0.41
5,18.75,0.479
5,19,0.264
5,19,0.354
5,19,0.446
5,19,0.479
5,19.25,0.248
5,19.25,0.384
5,19.25,0.441
5,19.25,0.507
5,19.5,0.283
5,19.5,0.335
5,19.5,0.489
5,19.5,0.498
5,19.75,0.211
5,19.75,0.362
5,19.75,0.452
5,19.75,0.506
5,20,0.178
5,20,0.353
5,20,0.452
5,20,0.489
5,20.25,0.273
5,20.25,0.351
5,20.25,0.425
5,20.25,0.485
5,20.5,0.166
5,20.5,0.36
5,20.5,0.389
5,20.5,0.477
5,20.75,0.258
5,20.75,0.357
5,20.75,0.448
5,20.75,0.486
5,21,0.26
5,21,0.336
5,21,0.412
5,21,0.496
5,21.25,0.243
5,21.25,0.326
5,21.25,0.439
5,21.25,0.49
5,21.5,0.242
5,21.5,0.332
5,21.5,0.443
5,21.5,0.471
5,21.75,0.236
5,21.75,0.326
5,21.75,0.403
5,21.75,0.46
6,22,0.232
6,22,0.398
6,22,0.401
6,22,0.5
6,22.25,0.217
6,22.25,0.371
6,22.25,0.413
6,22.25,0.483
6,22.5,0.221
6,22.5,0.363
6,22.5,0.39
6,22.5,0.472
6,22.75,0.214
6,22.75,0.344
6,22.75,0.391
6,22.75,0.465
6,23,0.201
6,23,0.322
6,23,0.337
6,23,0.424
6,23.25,0.185
6,23.25,0.321
6,23.25,0.337
6,23.25,0.393
6,23.5,0.19
6,23.5,0.279
6,23.5,0.312
6,23.5,0.379
6,23.75,0.182
6,23.75,0.291
6,23.75,0.298
6,23.75,0.366
6,0,0.18
6,0,0.206
6,0,0.333
6,0,0.362
6,0.25,0.181
6,0.25,0.196
6,0.25,0.306
6,0.25,0.315
6,0.5,0.179
6,0.5,0.188
6,0.5,0.281
6,0.5,0.298
6,0.75,0.157
6,0.75,0.19
6,0.75,0.264
6,0.75,0.293
6,1,0.159
6,1,0.197
6,1,0.243
6,1,0.288
6,1.25,0.152
6,1.25,0.178
6,1.25,0.233
6,1.25,0.274
6,1.5,0.167
6,1.5,0.216
6,1.5,0.277
6,1.75,0.17
6,1.75,0.229
6,1.75,0.257
6,2,0.164
6,2,0.235
6,2,0.256
6,2.25,0.169
6,2.25,0.204
6,2.25,0.246
6,2.5,0.158
6,2.5,0.211
6,2.5,0.222
6,2.75,0.203
6,2.75,0.235
6,3,0.174
6,3,0.209
6,3,0.233
6,3.25,0.164
6,3.25,0.22
6,3.25,0.228
6,3.5,0.167
6,3.5,0.234
6,3.5,0.239
6,3.75,0.159
6,3.75,0.225
6,3.75,0.23
6,4,0.171
6,4,0.221
6,4,0.254
6,4.25,0.18
6,4.25,0.241
6,4.25,0.267
6,4.5,0.178
6,4.5,0.239
6,4.5,0.248
6,4.75,0.187
6,4.75,0.245
6,4.75,0.251
6,5,0.183
6,5,0.241
6,5,0.253
6,5.25,0.197
6,5.25,0.256
6,5.25,0.265
6,5.5,0.221
6,5.5,0.285
6,5.5,0.311
6,5.75,0.247
6,5.75,0.297
6,5.75,0.327
6,6,0.15
6,6,0.237
6,6,0.306
6,6,0.366
6,6.25,0.245
6,6.25,0.312
6,6.25,0.33
6,6.25,0.368
6,6.5,0.271
6,6.5,0.319
6,6.5,0.346
6,6.5,0.454
6,6.75,0.279
6,6.75,0.318
6,6.75,0.36
6,6.75,0.483
6,7,0.29
6,7,0.346
6,7,0.37
6,7,0.533
6,7.25,0.295
6,7.25,0.39
6,7.25,0.408
6,7.25,0.515
6,7.5,0.298
6,7.5,0.387
6,7.5,0.448
6,7.5,0.54
6,7.75,0.303
6,7.75,0.409
6,7.75,0.446
6,7.75,0.541
6,8,0.348
6,8,0.36
6,8,0.478
6,8,0.54
6,8.25,0.273
6,8.25,0.346
6,8.25,0.457
6,8.25,0.515
6,8.5,0.35
6,8.5,0.508
6,8.5,0.516
6,8.75,0.394
6,8.75,0.511
6,8.75,0.543
6,9,0.42
6,9,0.487
6,9,0.509
6,9.25,0.419
6,9.25,0.482
6,9.5,0.387
6,9.5,0.489
6,9.75,0.344
6,9.75,0.491
6,9.75,0.549
6,10,0.347
6,10,0.484
6,10.25,0.276
6,10.25,0.352
6,10.25,0.507
6,10.5,0.243
6,10.5,0.34
6,10.5,0.492
6,10.5,0.492
6,10.75,0.191
6,10.75,0.317
6,10.75,0.514
6,10.75,0.517
6,11,0.234
6,11,0.324
6,11,0.447
6,11,0.517
6,11.25,0.26
6,11.25,0.312
6,11.25,0.474
6,11.25,0.535
6,11.5,0.28
6,11.5,0.321
6,11.5,0.464
6,11.5,0.508
6,11.75,0.291
6,11.75,0.319
6,11.75,0.478
6,11.75,0.49
6,12,0.217
6,12,0.317
6,12,0.441
6,12,0.498
6,12.25,0.249
6,12.25,0.317
6,12.25,0.436
6,12.25,0.488
6,12.5,0.302
6,12.5,0.455
6,12.5,0.482
6,12.75,0.41
6,12.75,0.438
6,12.75,0.531
6,13,0.44
6,13,0.454
6,13,0.47
6,13.25,0.408
6,13.25,0.436
6,13.25,0.456
6,13.5,0.429
6,13.5,0.433
6,13.5,0.49
6,13.75,0.414
6,13.75,0.415
6,13.75,0.475
6,14,0.401
6,14,0.415
6,14,0.444
6,14.25,0.382
6,14.25,0.426
6,14.25,0.444
6,14.5,0.349
6,14.5,0.402
6,14.5,0.443
6,14.75,0.369
6,14.75,0.428
6,14.75,0.439
6,15,0.381
6,15,0.437
6,15,0.439
6,15.25,0.401
6,15.25,0.422
6,15.25,0.476
6,15.5,0.254
6,15.5,0.391
6,15.5,0.401
6,15.5,0.501
6,15.75,0.248
6,15.75,0.369
6,15.75,0.397
6,15.75,0.494
6,16,0.263
6,16,0.366
6,16,0.409
6,16,0.503
6,16.25,0.254
6,16.25,0.349
6,16.25,0.423
6,16.25,0.511
6,16.5,0.236
6,16.5,0.34
6,16.5,0.422
6,16.5,0.515
6,16.75,0.249
6,16.75,0.35
6,16.75,0.422
6,16.75,0.498
6,17,0.249
6,17,0.423
6,17,0.428
6,17,0.536
6,17.25,0.238
6,17.25,0.415
6,17.25,0.443
6,17.25,0.489
6,17.5,0.23
6,17.5,0.415
6,17.5,0.42
6,17.5,0.443
6,17.75,0.24
6,17.75,0.437
6,17.75,0.463
6,17.75,0.476
6,18,0.24
6,18,0.403
6,18,0.474
6,18,0.517
6,18.25,0.233
6,18.25,0.415
6,18.25,0.471
6,18.25,0.519
6,18.5,0.239
6,18.5,0.424
6,18.5,0.466
6,18.5,0.544
6,18.75,0.249
6,18.75,0.411
6,18.75,0.439
6,18.75,0.498
6,19,0.244
6,19,0.412
6,19,0.45
6,19,0.526
6,19.25,0.236
6,19.25,0.458
6,19.25,0.46
6,19.25,0.544
6,19.5,0.248
6,19.5,0.442
6,19.5,0.481
6,19.5,0.512
6,19.75,0.252
6,19.75,0.464
6,19.75,0.493
6,19.75,0.503
6,20,0.255
6,20,0.454
6,20,0.463
6,20,0.535
6,20.25,0.256
6,20.25,0.448
6,20.25,0.482
6,20.25,0.523
6,20.5,0.246
6,20.5,0.441
6,20.5,0.475
6,20.5,0.505
6,20.75,0.246
6,20.75,0.469
6,20.75,0.484
6,20.75,0.504
6,21,0.241
6,21,0.463
6,21,0.473
6,21,0.508
6,21.25,0.234
6,21.25,0.452
6,21.25,0.47
6,21.25,0.518
6,21.5,0.223
6,21.5,0.407
6,21.5,0.451
6,21.5,0.465
6,21.75,0.217
6,21.75,0.42
6,21.75,0.429
6,21.75,0.467
7,22,0.376
7,22,0.397
7,22,0.428
7,22,0.44
7,22.25,0.366
7,22.25,0.375
7,22.25,0.41
7,22.25,0.427
7,22.5,0.357
7,22.5,0.38
7,22.5,0.426
7,22.5,0.443
7,22.75,0.295
7,22.75,0.34
7,22.75,0.409
7,22.75,0.434
7,23,0.27
7,23,0.337
7,23,0.399
7,23,0.402
7,23.25,0.292
7,23.25,0.345
7,23.25,0.361
7,23.25,0.391
7,23.5,0.266
7,23.5,0.28
7,23.5,0.327
7,23.5,0.373
7,23.75,0.231
7,23.75,0.287
7,23.75,0.303
7,23.75,0.365
7,0,0.173
7,0,0.267
7,0,0.295
7,0,0.352
7,0.25,0.164
7,0.25,0.25
7,0.25,0.286
7,0.25,0.345
7,0.5,0.156
7,0.5,0.259
7,0.5,0.26
7,0.5,0.327
7,0.75,0.147
7,0.75,0.233
7,0.75,0.237
7,0.75,0.293
7,1,0.202
7,1,0.226
7,1,0.299
7,1.25,0.205
7,1.25,0.225
7,1.25,0.295
7,1.5,0.203
7,1.5,0.215
7,1.5,0.283
7,1.75,0.188
7,1.75,0.206
7,1.75,0.26
7,2,0.187
7,2,0.193
7,2,0.246
7,2.25,0.18
7,2.25,0.196
7,2.25,0.26
7,2.5,0.196
7,2.5,0.203
7,2.5,0.25
7,2.75,0.15
7,2.75,0.178
7,2.75,0.199
7,2.75,0.253
7,3,0.15
7,3,0.17
7,3,0.202
7,3,0.259
7,3.25,0.165
7,3.25,0.215
7,3.25,0.249
7,3.5,0.163
7,3.5,0.21
7,3.5,0.282
7,3.75,0.183
7,3.75,0.204
7,3.75,0.257
7,4,0.174
7,4,0.176
7,4,0.232
7,4.25,0.189
7,4.25,0.199
7,4.25,0.265
7,4.5,0.149
7,4.5,0.182
7,4.5,0.214
7,4.5,0.264
7,4.75,0.189
7,4.75,0.232
7,4.75,0.234
7,5,0.148
7,5,0.192
7,5,0.27
7,5,0.282
7,5.25,0.152
7,5.25,0.206
7,5.25,0.278
7,5.25,0.354
7,5.5,0.167
7,5.5,0.231
7,5.5,0.322
7,5.5,0.359
7,5.75,0.175
7,5.75,0.288
7,5.75,0.369
7,5.75,0.386
7,6,0.206
7,6,0.318
7,6,0.398
7,6,0.435
7,6.25,0.208
7,6.25,0.335
7,6.25,0.425
7,6.25,0.462
7,6.5,0.232
7,6.5,0.367
7,6.5,0.487
7,6.5,0.513
7,6.75,0.238
7,6.75,0.415
7,6.75,0.499
7,6.75,0.51
7,7,0.253
7,7,0.425
7,7,0.539
7,7.25,0.261
7,7.25,0.464
7,7.25,0.521
7,7.25,0.533
7,7.5,0.261
7,7.5,0.475
7,7.5,0.528
7,7.75,0.282
7,7.75,0.477
7,7.75,0.532
7,8,0.266
7,8,0.464
7,8,0.516
7,8.25,0.24
7,8.25,0.447
7,8.25,0.484
7,8.25,0.49
7,8.5,0.25
7,8.5,0.452
7,8.5,0.462
7,8.5,0.466
7,8.75,0.251
7,8.75,0.427
7,8.75,0.479
7,8.75,0.489
7,9,0.316
7,9,0.446
7,9,0.448
7,9,0.475
7,9.25,0.42
7,9.25,0.439
7,9.25,0.443
7,9.25,0.449
7,9.5,0.42
7,9.5,0.476
7,9.5,0.499
7,9.5,0.523
7,9.75,0.395
7,9.75,0.467
7,9.75,0.487
7,9.75,0.514
7,10,0.396
7,10,0.436
7,10,0.478
7,10.25,0.399
7,10.25,0.437
7,10.25,0.454
7,10.5,0.416
7,10.5,0.418
7,10.5,0.433
7,10.5,0.499
7,10.75,0.391
7,10.75,0.398
7,10.75,0.448
7,10.75,0.455
7,11,0.386
7,11,0.408
7,11,0.417
7,11,0.432
7,11.25,0.406
7,11.25,0.407
7,11.25,0.429
7,11.25,0.473
7,11.5,0.413
7,11.5,0.421
7,11.5,0.432
7,11.5,0.51
7,11.75,0.387
7,11.75,0.407
7,11.75,0.407
7,11.75,0.488
7,12,0.349
7,12,0.373
7,12,0.41
7,12,0.512
7,12.25,0.351
7,12.25,0.359
7,12.25,0.407
7,12.25,0.52
7,12.5,0.36
7,12.5,0.38
7,12.5,0.382
7,12.5,0.546
7,12.75,0.344
7,12.75,0.378
7,12.75,0.38
7,12.75,0.429
7,13,0.356
7,13,0.358
7,13,0.426
7,13,0.465
7,13.25,0.329
7,13.25,0.36
7,13.25,0.42
7,13.25,0.455
7,13.5,0.312
7,13.5,0.398
7,13.5,0.44
7,13.5,0.468
7,13.75,0.342
7,13.75,0.413
7,13.75,0.42
7,13.75,0.432
7,14,0.332
7,14,0.389
7,14,0.43
7,14,0.448
7,14.25,0.344
7,14.25,0.379
7,14.25,0.385
7,14.25,0.408
7,14.5,0.332
7,14.5,0.376
7,14.5,0.377
7,14.5,0.4
7,14.75,0.299
7,14.75,0.37
7,14.75,0.391
7,14.75,0.417
7,15,0.314
7,15,0.356
7,15,0.387
7,15,0.393
7,15.25,0.328
7,15.25,0.384
7,15.25,0.4
7,15.25,0.435
7,15.5,0.318
7,15.5,0.362
7,15.5,0.391
7,15.5,0.394
7,15.75,0.317
7,15.75,0.353
7,15.75,0.408
7,15.75,0.412
7,16,0.303
7,16,0.351
7,16,0.396
7,16,0.404
7,16.25,0.31
7,16.25,0.366
7,16.25,0.374
7,16.25,0.397
7,16.5,0.322
7,16.5,0.373
7,16.5,0.39
7,16.5,0.432
7,16.75,0.328
7,16.75,0.416
7,16.75,0.423
7,16.75,0.446
7,17,0.337
7,17,0.435
7,17,0.467
7,17,0.483
7,17.25,0.332
7,17.25,0.435
7,17.25,0.472
7,17.25,0.472
7,17.5,0.389
7,17.5,0.408
7,17.5,0.424
7,17.5,0.435
7,17.75,0.353
7,17.75,0.429
7,17.75,0.443
7,17.75,0.457
7,18,0.333
7,18,0.403
7,18,0.437
7,18,0.482
7,18.25,0.366
7,18.25,0.425
7,18.25,0.448
7,18.25,0.487
7,18.5,0.355
7,18.5,0.439
7,18.5,0.446
7,18.5,0.458
7,18.75,0.35
7,18.75,0.439
7,18.75,0.442
7,18.75,0.468
7,19,0.352
7,19,0.462
7,19,0.489
7,19,0.493
7,19.25,0.369
7,19.25,0.44
7,19.25,0.484
7,19.25,0.501
7,19.5,0.393
7,19.5,0.457
7,19.5,0.497
7,19.5,0.504
7,19.75,0.362
7,19.75,0.473
7,19.75,0.515
7,19.75,0.519
7,20,0.399
7,20,0.483
7,20,0.494
7,20,0.517
7,20.25,0.396
7,20.25,0.467
7,20.25,0.47
7,20.25,0.513
7,20.5,0.401
7,20.5,0.466
7,20.5,0.477
7,20.5,0.51
7,20.75,0.403
7,20.75,0.451
7,20.75,0.471
7,20.75,0.504
7,21,0.368
7,21,0.451
7,21,0.46
7,21,0.482
7,21.25,0.366
7,21.25,0.436
7,21.25,0.449
7,21.25,0.475
7,21.5,0.377
7,21.5,0.428
7,21.5,0.451
7,21.5,0.463
7,21.75,0.368
7,21.75,0.405
7,21.75,0.442
7,21.75,0.476
